,T Crawl [F],Crawl Water Content [lb],Crawl Dry Bulb F,Crawl DP F,DB C,DP C,RH_crawl [%],Incoming Water [lb/hr],Outgoing Water [lb/hr],Condensation per SF [lb],Step
194,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5874574846599839,0.14508149541877957,0.00014180003485844694,194
195,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5806236950342171,0.1367557763823814,0.0001388655577654958,195
196,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5951958077827225,0.12808357566218662,0.00014000762358592608,196
197,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.6084419463869912,0.12361087807282287,0.00014170592807971567,197
198,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.6240961399876146,0.12368271406590302,0.00014475006853533677,198
199,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.607998222545475,0.09973702023108846,0.0001369986919815218,199
200,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.607998222545475,0.09973702023108846,0.0001369986919815218,200
201,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.608454372983169,0.09973702023108846,0.00013708699055637198,201
202,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5706550989855944,0.042453983486323565,0.00011868158778007981,202
203,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5532039436674079,0.007297158226384843,0.00010849808399028631,203
204,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5372926212643255,-0.034064773041899685,9.741150759241899e-05,204
205,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5465089677706514,-0.033883006210923675,9.923073200924463e-05,205
206,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5464052816539966,-0.033883006210923675,9.921066113880623e-05,206
207,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5205035480120579,-0.08360330923973411,8.457224908485524e-05,207
208,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5465089677706514,-0.033883006210923675,9.923073200924463e-05,208
209,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5373041661324633,0.007595749248127772,0.0001054781098297758,209
210,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5695569892716316,0.04257842664605352,0.00011849311186947217,210
211,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.567196127385297,0.04257842664605352,0.00011803611189147424,211
212,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.6219035790164731,0.09982518258623249,0.00013970746449917077,212
213,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.6015426377040617,0.07302890593509462,0.00013057908316669995,213
214,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.6270206122574176,0.12368271406590302,0.00014531616847141487,214
215,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.591603949760331,0.12361450615328146,0.0001384472427242781,215
216,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5522098710765223,0.12361450615328146,0.00013082159837975074,216
217,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5705277784824587,0.12361450615328146,0.00013436745734334308,217
218,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5445034532957667,0.11200247183748195,0.0001270820606142585,218
219,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5340112508905559,0.09973702023108846,0.0001226767849635374,219
220,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5340112508905559,0.09973702023108846,0.0001226767849635374,220
221,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.573566081452952,0.10216674571421382,0.00013080387672612917,221
222,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5718518743566539,0.0996517603403112,0.00012998521771137635,222
223,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5718518743566539,0.0996517603403112,0.00012998521771137635,223
224,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.537666540476138,0.0996517603403112,0.00012336784762223557,224
225,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5031403068160696,0.07282319377309197,0.00011149119252596923,225
226,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.47489498558807774,0.04220582278295522,0.00010009694316125793,226
227,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.46862039196490124,0.006997115972458529,9.206688113383097e-05,227
228,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.4520827496520495,0.007145141655169532,8.889428790306197e-05,228
229,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.4473323324770096,-0.03424400021655464,7.996289823082427e-05,229
230,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.44703391501933154,-0.038807762625429204,7.902170971620936e-05,230
231,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.4356511187009646,-0.03442612985557649,7.766647093406992e-05,231
232,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.44703432393232034,-0.03442612985557649,7.986995626727717e-05,232
233,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.45168627247158766,0.006997115972458529,8.878888665196839e-05,233
234,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.45168627247158766,0.006997115972458529,8.878888665196839e-05,234
235,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.45168627247158766,0.006997115972458529,8.878888665196839e-05,235
236,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.46872929570683386,0.006997115972458529,9.20879619975366e-05,236
237,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.46872929570683386,0.006997115972458529,9.20879619975366e-05,237
238,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.46862039196490124,0.006997115972458529,9.206688113383097e-05,238
239,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5167793257547416,0.09956976572194697,0.00011930876722351787,239
240,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5301963189494185,0.12346575485447875,0.00012653156674484939,240
241,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.4968755601157885,0.09956976572194697,0.0001154559283464425,241
242,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5386160247625822,0.09956976572194697,0.00012353577051577963,242
243,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.558577048701817,0.09965538842076992,0.00012741626734855035,243
244,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5379219822281781,0.09965538842076992,0.0001234179966412989,244
245,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5427194206114293,0.07282319377309197,0.00011915265473955377,245
246,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5905420871106657,0.09965538842076992,0.0001336038473734873,246
247,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.6179893077695524,0.12361450615328146,0.00014355474524251194,247
248,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.6039028488573414,0.12361450615328146,0.0001408279819997299,248
249,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5479368273728443,0.09973702023108846,0.00012537240565310277,249
250,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5337031884265503,0.07292441721788699,0.00011742694650493176,250
251,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5464734477266785,0.042453983486323565,0.00011400066419144409,251
252,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.47919983488459883,0.007297158226384843,9.417285968079064e-05,252
253,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.4597536611140703,-0.033700513763856105,8.247254110534635e-05,253
254,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.45613591673954623,-0.08338235913980521,7.215516020126854e-05,254
255,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.45613591673954623,-0.08338235913980521,7.215516020126854e-05,255
256,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.443386568774615,-0.08316104623183058,6.973006630716177e-05,256
257,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.43366542838212463,0.007896154310099934,8.547456110960889e-05,257
258,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.4327756775414156,0.007896154310099934,8.530232904597001e-05,258
259,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.4287066590382543,0.07333584154189227,9.718205586143422e-05,259
260,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.4331204348026778,0.1001560635240569,0.00010322812588593692,260
261,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.43252398051876095,0.10023805814242129,0.00010312854019767303,261
262,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.43456908663491095,0.10032585768951946,0.00010354141392265558,262
263,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.41245019218402396,0.10023805814242129,9.924278945537753e-05,263
264,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.07844123860684712,0.07373855847279712,2.9457955299969327e-05,264
265,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.0930050543092294,0.0434382817147421,2.6411795591168824e-05,265
266,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.09235885102021386,0.04356308768251803,2.6310866957557502e-05,266
267,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.0930050543092294,0.0434382817147421,2.6411795591168824e-05,267
268,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.21081054709614855,-0.08227434336774847,2.4881185390710722e-05,268
269,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.2527160803886869,-0.0824956562757231,3.295014016898022e-05,269
270,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.2692666665547345,-0.0827162435676061,3.611119299015827e-05,270
271,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.21263712842509142,-0.08294082174799346,2.510575042142804e-05,271
272,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.15701425191642437,-0.03351765850874269,2.3905651066143095e-05,272
273,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.1915170497895636,-0.08382389653161716,2.08465259887582e-05,273
274,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.21656153022015975,-0.08426434549929132,2.5609211134508675e-05,274
275,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.23371521452741853,-0.0844889236796787,2.888623516216283e-05,275
276,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.2534715737574539,-0.0844889236796787,3.271054008474441e-05,276
277,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.27135274318423414,-0.08470987377960758,3.6129088154210507e-05,277
278,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.25729135749876647,-0.08470987377960758,3.3407178420285715e-05,278
279,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3073889662118651,-0.0849340891519491,4.306133895856248e-05,279
280,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3252582075021961,-0.08515431363578624,4.647771851847066e-05,280
281,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.34764529954178336,0.041704784871622394,7.536780573236631e-05,281
282,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3466426484000681,0.041704784871622394,7.517371917763884e-05,282
283,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3207630595463773,0.0724128578732241,7.610838509864958e-05,283
284,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.32078580666781326,0.09922400965424219,8.13027131866193e-05,284
285,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3219781271439755,0.12318856950744166,8.617241514738602e-05,285
286,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3543997141816707,0.14473719058325848,9.661960990416384e-05,286
287,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3898577043420982,0.164268236116047,0.00010726402254319936,287
288,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.39978497052764445,0.1821027912263936,0.00011263797169068408,288
289,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3932885413497697,0.164268236116047,0.00010792814120515324,289
290,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3932885413497697,0.164268236116047,0.00010792814120515324,290
291,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.393862172335388,0.1642315925034151,0.00010803208765752386,291
292,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.393862172335388,0.1642315925034151,0.00010803208765752386,292
293,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.39327830981302275,0.1642791203574228,0.0001079282675513841,293
294,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.4171514877700287,0.1643270110194763,0.0001125587492817425,294
295,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.4171514877700287,0.1643270110194763,0.0001125587492817425,295
296,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3926960409685177,0.1643270110194763,0.00010782482616879674,296
297,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.39211663382255474,0.16437018517693372,0.00010772102574515367,297
298,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3926960409685177,0.1643270110194763,0.00010782482616879674,298
299,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.35645075494896084,0.14486018251080504,9.704044472701419e-05,299
300,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3264802416098392,0.09948160336680294,8.245486739772882e-05,300
301,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.30448186921005915,0.04220582278295522,6.710950290224803e-05,301
302,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3040215640375317,0.04232990313463932,6.704441873252338e-05,302
303,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3040215640375317,0.04232990313463932,6.704441873252338e-05,303
304,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.30356125886500435,0.042453983486323565,6.697933456277608e-05,304
305,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.32452326002336185,0.07302890593509462,7.695551025134499e-05,305
306,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.32399746708715693,0.09990645158850517,8.205650768015428e-05,306
307,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.32399746708715693,0.09990645158850517,8.205650768015428e-05,307
308,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.32350054376134807,0.09999098586319047,8.197668014412441e-05,308
309,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3250778379545774,0.12380969688195417,8.689267031291831e-05,309
310,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.32300362043553893,0.10007552013787589,8.189685260809455e-05,310
311,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3245720040334493,0.12387790479457599,8.680795757414598e-05,311
312,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3479488399974734,0.12387790479457599,9.13330903585082e-05,312
313,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3245720040334493,0.12387790479457599,8.680795757414598e-05,313
314,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.33132707735296457,0.16472827671819762,9.602310376909266e-05,314
315,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.35733512191162564,0.16472827671819762,0.00010105756845331127,315
316,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3521441742219635,0.14529954305434153,9.629185390560102e-05,316
317,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3521441742219635,0.14529954305434153,9.629185390560102e-05,317
318,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3521441742219635,0.14529954305434153,9.629185390560102e-05,318
319,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3521441742219635,0.14529954305434153,9.629185390560102e-05,319
320,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3526770321909066,0.14525020116010462,9.638544973887969e-05,320
321,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.29600654630594847,0.12380969688195417,8.126524258380419e-05,321
322,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.32557373760743274,0.12375164759461656,8.697742648124086e-05,322
323,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.2964752895441313,0.12375164759461656,8.134474199356796e-05,323
324,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.268267949471748,0.09990645158850517,7.126875746424182e-05,324
325,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.24928303413747477,0.07312940376379794,6.241046029834566e-05,325
326,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.2352532602351465,0.042699604533370863,5.380427115147284e-05,326
327,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.2352532602351465,0.042699604533370863,5.380427115147284e-05,327
328,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.23107836074679486,0.042699604533370863,5.299612181187461e-05,328
329,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.2440695264576569,0.09982518258623249,6.656885579633314e-05,329
330,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.27100412548110075,0.14514172155439253,8.055475165224765e-05,330
331,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.26348053675786676,0.14514172155439253,7.90983852714396e-05,331
332,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.32767336923790014,0.14514172155439253,9.152440781887147e-05,332
333,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.35271764687646817,0.14508149541877957,9.636065472227312e-05,333
334,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.38875190085359457,0.16454215619067133,0.00010710299207206636,334
335,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3331119532821946,0.16450551257803947,9.632548700352965e-05,335
336,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.34347737625265384,0.1986192647061303,0.00010493547056887174,336
337,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.34966491467334865,0.2136950274357566,0.00010905147930877268,337
338,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3851000719615244,0.2136950274357566,0.00011591078191972106,338
339,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.38568800270806125,0.2136877712748393,0.00011602318505283021,339
340,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.486810913882277,0.22768018917952712,0.00013830644658571533,340
341,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.4942060428270152,0.2407238640442907,0.00014226285460149486,341
342,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5173826967883908,0.22768018917952712,0.0001442243294556568,342
343,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5302790294365636,0.2407238640442907,0.00014924562398003347,343
344,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.5163245508595667,0.22767438425079345,0.00014401837690870126,344
345,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.47312300308290295,0.21365910943921654,0.00013294272406545748,345
346,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.4190307053513491,0.16437018517693372,0.00011293087311814251,346
347,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.38341925849428665,0.14484929826942916,0.00010225872178934332,347
348,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.36860408132801764,0.09939706909211736,9.05925571854707e-05,348
349,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3657242350243802,0.0726145791467223,8.485071896460077e-05,349
350,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3657242350243802,0.0726145791467223,8.485071896460077e-05,350
351,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3636936521882789,0.07251770939847771,8.443890081044796e-05,351
352,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.37055772106307133,0.1233362323821067,9.560471417832625e-05,352
353,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.35043407929183473,0.1233362323821067,9.170931313859467e-05,353
354,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.32097152128099793,0.1233362323821067,8.600614666340626e-05,354
355,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.32783896011038055,0.1233362323821067,8.733549990176918e-05,355
356,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.33074229041171077,0.14484929826942916,9.206186385620156e-05,356
357,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.33074229041171077,0.14484929826942916,9.206186385620156e-05,357
358,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.33522066908616205,0.1643270110194763,9.66991250688396e-05,358
359,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.33522066908616205,0.1643270110194763,9.66991250688396e-05,359
360,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3456851115545853,0.19851368756478516,0.00010534239239632246,360
361,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3451341726175687,0.1985398097440869,0.00010524080185088162,361
362,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3395471795232162,0.18217680406774905,0.00010099186674235323,362
363,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3395471795232162,0.18217680406774905,0.00010099186674235323,363
364,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.3347048562164268,0.16435930093555792,9.66055279039869e-05,364
365,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.30300637006528647,0.16435930093555792,9.046954529632992e-05,365
366,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.30249824369633205,0.16441444775852865,9.03818605216603e-05,366
367,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.30249824369633205,0.16441444775852865,9.03818605216603e-05,367
368,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.30249824369633205,0.16441444775852865,9.03818605216603e-05,368
369,50.9,4.535100573251675,50.9,50.9,10.5,10.5,100.0,0.30249824369633205,0.16441444775852865,9.03818605216603e-05,369
